title;artist;is_hot
Hip Hug Her;Jimmy McGriff;False
Saina;Sam Fan Thomas;False
"""Grinin In Ya Face""";Smidi Beats;False
"""Im Going Around In Circles""";Jimmy Witherspoon;False
Stranger In My Room;Year Long Disaster;False
Are We Mindless?;Headhunter;False
Of Myth And Men (Alum Version);Red I Flight;False
Bules in My Beer;Bo Wills;False
Playing the Role of God;Adrenaline;False
Be With Me;Mindy McCready;False
Special Someone;Geggy Tah;False
"""McDermotts Fancy / Swans Among The Rushes / Chicago / The Swallows Nest - (jig)""";Seamus Egan;False
Strange Kinda Feeling (Take 4);Elmore James;False
Knowledge Of Self (Evol Intent Remix);BT;False
Right Now;Korn;False
Sex Will Sell;Faking David;False
Black Betty;Pat Travers;False
Jingle Bell Rock;Boy Russell;False
"""Mulin Around""";Sugarman Three;False
Hook Of Holland;Eric Burdon;False
U Never Nu How Good U Had It;Lisa Lisa & Cult Jam (featuring Full Force);False
Garden Of Eden;Donna The Buffalo;False
Swinging Down the Lane;Gisele MacKenzie;False
Chagall(OS);Mei Chi Chiang;False
No Bad Oral Sex / Dick Dessert;Monique Marvez;False
Gone Dead On You Blues;Blind Lemon Jefferson;False
Sea Of Heartreak;Zomina & The Skeletons;False
Ostacles in My Way;Walter Trout;False
"""Les chasseurs desclaves""";Gariel Yared;False
Ammunition;The Jane Shermans;False
Got To Find My Little Woman;Blind Boy Fuller;False
I Love This Town;Bon Jovi;False
When The Sun Comes Out;Dancecore Allstars;False
La Marca De Tus Laios;Sergio Dalma;False
The Old Rugged Cross (Medley)  (Love To Tell The Story Alum Version);Andy Griffith;False
Miserere: XII. Ne Projicias;Dan Shen_ Gruppo Vocale Cantemus_ Ensemle Airone_ Luigi Marzola;False
Face Drop;Sean Kingston;False
You;Wonderland;False
Hollow Dream;M.I.K.E.;False
I Know Somethin (Bout You);Alice In Chains;False
Ego Trip y Nikki Giovanni;Blackalicious;False
Jesus Hold My Hand (The Best of Homecoming - Volume 1 Version);Bill & Gloria Gaither;False
Lonely;Gyptian;False
Dedicated To The One I Love;The Shirelles;False
"""That Blows My Mind (Slammin and Way Out There!)""";The Gone Jackals;False
Gun Thirsty;Bounty Killer;False
Uptown;Camp Lo;False
Walking In Du;Burning Spear;False
Hold me;Les Hou-Lops;False
Collapsar;Brand X;False
Pranafestation;Desert Dwellers;False
I elieve;Casual;False
Harlem Shuffle;Righteous Brothers;False
Step 2 It;Pinch feat. Rudey Lee;False
Sentimental Journey;The Merry Macs;False
Sleeping My Day Away [Live];D.A.D.;False
In The Name Of God (Gentle Revolution Alum Version);Scott Krippayne;False
There Will Be Blood Tonight;Lizzy Borden;False
The Drop-Off;The Tragically Hip;False
Reelion;Juanes;False
Buulina;Sui Generis;False
Seis Perlas Cuanas;Orquesta Sulime;False
Under The Palms;Photek;False
Limosna De Amores;Isael Pantoja;False
Mi Alma Esta Enamorada;Boy Pulido;False
Immonumental;Flowin Immo et Les Freaqz;False
Superstar;BigElf;False
Taloid Junkie;Michael Jackson;False
Pish Tash;Mish Mash;False
Borrow Mine;Beo Norman;False
Arnold Layne;David Gilmour Featuring Richard Wright;False
Running Saotage;Johnny Pearson;False
"""Fixin To Die Blues""";Bukka White;False
People Like New (LP Version);Seven Mary Three;False
Venice Queen (Alum Version);Red Hot Chili Peppers;False
"""Its Not Unusual""";Willie Boo;False
"""I Cant""";Foxy Brown / Total;False
Piranha;Bumlefoot;False
Strangerhood;Schizoid;False
Oute Mia Fora;Irini Merkouri;False
Sulime Control;:Blacks On :Blondes;False
You Made The Difference To My Life (LP Version);Ben E. King;False
Meditations;Joanna Connor;False
"""Death Dont Have No Mercy""";Hot Tuna;False
Pus-Filled Carcass;Hemdale;False
The Legionnaire;K.T. Oslin;False
She Will Never Let Me Down;Toots & The Maytals;False
Life;Cece Winans;False
Peace Prayer;Dhamika;False
Flash_ Crash and Thunder;The LeRoi Brothers;False
On The Boards;Taste;False
Evenfall;Dark Fortress;False
Represent;Deathstar;False
Fleeting sound;Time Factory;False
Intro;The Germs;False
No S\xc3\xa9  Lo Que Hacer;Los Aut\xc3\xa9nticos Decadentes;False
Hoy;Emilio;False
Confused;Deorah Coleman;False
Supercuts;Rodney O & Joe Cooley;False
All at sea;Richard Walters;False
Port now!;Sirka Ragnar;False
Waheera;Arturo Sandoval;False
Dal laro il canto;Ram\xc3\x3n Vargas;False
The All-Ireland;Christie Hennessy;False
You Are Always On My Mind;Barara Jones;False
Dreidel_ Dreidel_ Dreidel_ Dreidel!;Schoolyard Heroes;False
Explode (Instrumental);The Hit Factory;False
"""Annies Angle""";Mando Diao;False
Caray! (con Loquillo_ directo Enjoy 07);Jaime Urrutia;False
Please Come Home For Christmas**;Southside Johnny Lyon;False
"""Father John Macleods Jig""";Natalie MacMaster;False
Cutting Edge;The Cutting Edge;False
Zuo Li Bu An;Tanya Chua;False
Please Listen To My Demo;EPMD;False
Lo and Beholden;Patti Smith;False
Garage Dump;GG Allin;False
Bolivian Surf;Bersuit Vergaraat;False
I See You;Grayson Capps;False
And This Too Shall Pass;Stefon Harris;False
Troule in Mind;Rick Ross;False
Cuycha;Jorge Alfano;False
Astracto;Catupecu Machu;False
Lo;Brice Kapel;False
In His Name;White Heart;False
Calla;Mazz;False
Preparation;Vangelis;False
Ugly MF;Asure;False
Quiere Novio;D.A.R.;False
Dr. Bernice;Cracker;False
How Many More Years (LP Version);John Hammond;False
From the East;Charles Williams;False
Anvi Viv?;Patrick St-Eloi;False
Where Are You;Aott & Chamers;False
Walking in Faith_ Reprise;Danny Wright;False
Bad Influence;The Roert Cray Band;False
Knight -> King 4;Pagan Wanderer Lu;False
Linda mariposa;Alfredo Guti\xc3\xa9rrez;False
"""Quand jimprovise sur mon piano""";Jacques Higelin;False
How Ya Like Me Now;Kool Moe Dee;False
Nostradamus;Eduardo Dusek;False
Como Boomerang;Juan Carlos Baglietto;False
Lemons_ For Kevin;Alternative TV;False
Tha Stand;Bad Azz;False
Ihmisen Lento;Indica;False
Up On The Roof (LP Version);Little Eva;False
Sera Cuestion De Conversar;Leonardo Favio;False
Down South;Sophie Tucker;False
I Say No;Mighty Diamonds;False
The Tarnished Angels (remastered);Fehlfaren;False
Man Man;Jacky Cheung;False
From The Ritz To The Rule;Arctic Monkeys;False
Panama (Alum Version);Van Halen;False
Sporting Life Blues (Alum Version);J.J. Cale & Eric Clapton;False
My Friend the Blind;Workhorse;False
Dirty Dancer  (LP Version);MICHAEL WHITE;False
Always And Forever (Bff)  (Power Alum Version);Raze;False
Revival In The Land (Alum);The Nelons;False
Ali Ba Ba;Jackie Edwards;False
"""Im So Happy Now (Single Version)""";The Rascals;False
In My Dreams;Lionel Richie;False
Ti Patheno;Yiannis Tassios;False
Araian Night;The Monroes;False
Alter Mann;Der Plan;False
Get F#%ked Up;Chapta_ Stage McCloud_ SupaStarr & Tony Manshino;False
On My Own (LP Version);Dera Laws;False
Why_ Now Bay?;Red Stick Ramlers;False
Halloween II;The Misfits;False
Festival Of Love;Gene Chandler;False
Gullveig;Black Messiah;False
Motorcycle girl;Eric Burdon;False
Reckoning (Alum Version);unloco;False
You Were On The Right Street;Little Milton;False
I Wouldnt Change A Thing;Boy Vee;False
El Gallo Y La Vaca;Richie Ray & Boy Cruz;False
To Diazigio;Vaggelis Perpiniadis;False
Sixth of June;It Dies Today;False
Goofus;Les Paul_ Mary Ford;False
Flowers On The Wall;Her Alpert And The Tijuana Brass;False
Fall In Love;Glen Ricks;False
Les Corps Glorieux (7 Visions De La Vie Des Ressuscit\xc3\xa9s) (1939) : VII Le Myst\xc3\xa8re De La Sainte-Trinit\xc3\xa9;Olivier Messiaen;False
"""Travellin On""";Charlie Byrd Trio;False
Second Chances feat. Bilal & Darien Brockington;Little Brother;False
Family Galaxy;Tim Exile;False
Autores Anonimos;Chango Spasiuk;False
Pop dat shit;DJ Omega;False
Jesus Is Coming Soon;Blind Willie Johnson;False
Digital [Live at Birmingham University] [2007 Re-mastered];Joy Division;False
Bite Back;The All-American Rejects;False
"""Kimisou Palikari (TH Allaxi To Feggari) (2004 Digital Remaster)""";Viki Mosholiou;False
Show Me Your Teeth (Radio Edit);Year Long Disaster;False
"""Its All Because""";Smash Palace;False
Is It A Sin;Deepest Blue;False
Everyday;James Taylor;False
When Jesus Comes Calling For Me;Dolly Parton;False
Hello;Jan Wayne;False
2.000 Kilometros;David Summers;False
"""He Wasnt Man Enough""";Toni Braxton;False
What You Gonna Do - Original;Chris Farlowe;False
Aloha;Brice Kapel;False
With Tears In My Eyes;Wesley Tuttle;False
Under The Bayou Moon;Bo Cheevers;False
Simple Communication;Jimmy Riley;False
A Closure in Infinity;Goatwhore;False
Parchman Farm (LP Version);Cactus;False
Dik N Ballz;DJ Deeon;False
Sumit;Freakhouse;False
"""Passin The Faith Along""";Gaither Vocal Band;False
"""Say Say Say (Waiting 4 U) (Tocadiscos Not Guilty Remix)""";Hi-Tack;False
"""Miss Ohios Nameless""";Why?;False
Get Down;Amil;False
"""I Dont Want Your Love""";Dealership;False
Amor Siciliano;Juan Carlos Baglietto;False
Ailene;The Highwaymen;False
Dido;K\xc3\xa9k\xc3\xa9l\xc3\xa9;False
Belle Isle Players;Starski and Clutch;False
"""Keep on dancin (Last man standin)""";Alex Gopher;False
Rocket;The Smashing Pumpkins;False
Steel Guiter Stomp;Hank Penny;False
Musical 69;Pepper;False
Hard Times (feat. Floyd Jones);Sunnyland Slim;False
Three Little Fishes;Frankie Howard;False
Just in time;Larytta;False
Yiri Yiri Bon;Ricardo Lemvo;False
China;Tito Puente;False
"""Well Learn""";Kua;False
A Burrinha;Quinteto Violado;False
Kyrie Eleison;Jane Winther;False
Isael;Juana Molina;False
O Smaa Que Eu N\xc3\xa3o Fiz;Reginaldo Bessa;False
Evil Woman;Spooky Tooth;False
Keep The Change;Joe Bataan;False
"""Heavens In New York""";Wyclef Jean;False
Sfm;Basement Jaxx;False
All Shook Up;Smidi Beats;False
Hawaii Blues (Alum Version);Commander Cody And His Lost Planet Airmen;False
Screen Kiss;Thomas Doly;False
Miserere: XVII. Quoniam Si Voluisses;Dan Shen_ Gruppo Vocale Cantemus_ Ensemle Airone_ Luigi Marzola;False
Long Distance Moan;Blind Lemon Jefferson;False
Bateu No Paladar;Moraes Moreira;False
Oh Serena;The Distillers;False
Take It;Cassidy;False
"""Love Aint Nothing But a Business Goin On""";Junior Parker;False
The Cross That Bears His Name;Cheri Keaggy;False
You Made Me The Thief Of Your Heart;The Shamrock Singers;False
Trust In The Lord;Lynn August;False
Tora;POLINA;False
San Geng Ye Ban;Sandy Lam;False
Morse;Gorki;False
"""Makin Believe""";Kitty Wells;False
Three Romances_ Op. 22: III;Doule Image;False
Adelante;Isael Pantoja;False
Eriatarka;The Mars Volta;False
Just Say Yes;Snow Patrol;False
Why Do I;FFH;False
Shaggy Dog Songs;The Highwaymen;False
Get It Together;Beastie Boys;False
"""02-15""";Karlheinz Stockhausen;False
"""Its Alright""";Jennifer Clarke;False
Make It With You;Sugar Minott;False
Permanently Lonely;Billie Jo Spears;False
Le Chagrin de Coco;Alexandre Desplat;False
"""Im Living In Canaan Now""";The Perrys;False
Been a Long Time (feat. Paula B) [Clu Radio];Nicola Fasano;False
Left Alone...;Philip Glass;False
This Is Where It Ends (Alum Version);Barenaked Ladies;False
Bay (LP Version);Prince;False
If Every Day Could Be Christmas;Richie McDonald;False
Schitzo;rokeNCYDE;False
Sunday Driver  (LP Version);The Gufs;False
"""No Escapin This""";Beatnuts;False
Aandonada / Blancas azucenas;Sierra Maestra;False
A Brief Moment In The Sun;Nightswimmer;False
The Suit;Pulic Image Ltd;False
Train_ Train (LP Version);Blackfoot;False
Blood Will Fall;Demonreed;False
31 - 40;Danny Dialo feat. Puerto Rican Myke;False
Pennies From Heaven;Dean Martin;False
When Tomorrow Hits (Alum);Mudhoney;False
"""Come On Shake My Feelin""";Smiley;False
Take The Long Way Home;Faithless;False
Ave Maria;Erik Berglund;False
Locust Street (Alum Version);The Black Crowes;False
Prick For President;Yuppie Pricks;False
The Main Thing (LP Version);Scott Krippayne;False
Ayer;El Gran Silencio;False
A Little Louder;DJ Icey;False
Kudian Kudian;Bau Maan;False
Misty;King Curtis;False
Sinnloz/ Anakonda (live);Der Moderne Man;False
How Bad Do You Want It;Mark Wills;False
Je me sens lire;Yvette;False
Un allo in maschera (2002 Digital Remaster)_ Act 2: Oh_ qual soave rivido (Riccardo/Amelia);Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni;False
Moore Street Girls;The Elders;False
Compatile;Tanika Turner;False
Azzurro;Jaime Urrutia;False
Ole Ola;Grupo Batuque;False
Bullet Proof ... I Wish I Was (Acoustic);Radiohead;False
"""Cuts (Boys Still In Williamsurg)""";Computer Paul;False
Sometimes I;Plasmatics;False
Petticoat;The Weegs;False
"""Ive Got A Thing Aout You Bay (Alum Version)""";Tony Joe White;False
"Pli Selon Pli (""fold according to fold"")/IV.  Improvisation sur Mallarm\xc3\xa9 III";Pierre Boulez;False
All I Ever;Ms. Dynamite;False
Fire;Steve Vai;False
Girl y the Lake;Max Stalling;False
Who In the World (Alum Version);Baie Mason;False
"""Youre Laughing Now""";Jazz Gillum;False
Set The World On Fire;Britt Nicole;False
Devil Pickney;Sugar Minott;False
Noe Cuando El Diluvio (Sevillanas Bilicas);Rocio Jurado;False
Quarter P.O.D.;Assassin;False
Rafaniello;99 Posse;False
Put Him Out;Ms. Dynamite / Bounty Killer;False
Sometimes (LP Version);Doug Sahm;False
Heaven Stood Still;Mink DeVille;False
Red River Falling /O ruor sanguinis;Richard Souther;False
Near The Cross;Dorothy Norwood;False
Till The End Of The Day (Alternate Mix);Big Star;False
Zapando Con La Gente;Sui Generis;False
Tearing Everyone Down;Anti-Flag;False
In The Rain;Pedro Luis e a Parede;False
Left For Dead (Alum Version);Chimaira;False
Need (LP Version);Cindy Morgan;False
In This Windy Old Weather;"The Clancy Brothers;Tommy Makem";False
Roadrunner / My Generation;Tony Ashton & Friends;False
The Osession;The James Taylor Quartet;False
A Good Life;Joe Grushecky;False
Cop It;MIMS;False
A Nadie Le Interesa Si Qued\xc3\xa1s Atr\xc3\xa1s (Total Que...);Vox Dei;False
You Move Me;Rick Astley;False
Can I Get A Witness;RUN-DMC;False
Plasma (Alum Version);Sinch;False
Meditacao;Jo\xc3\xa3o Gilerto;False
For The Singer Of R.E.M.;fIREHOSE;False
Tumle Down;Burning Spear;False
Ballad In Urgency;The Black Crowes;False
"""On Fait Ce Quon Peut""";Uman;False
Electro nicpig;Electronic pig;False
Mermaid;Grayson Capps;False
Come Out Into The Open;Neil Innes;False
Take The Veil Cerpin Taxt;The Mars Volta;False
Irresistile;Jessica Simpson featuring Lil Bow Wow;False
I Gave You Everything;Irma Thomas;False
Movin On;Katie Armiger;False
Burma Diginin Eger Er;Grup Knar;False
Zi You Zi Zai;Stephy Tang;False
1. Allegro;Eduardo Fernandez / Norert Blume / English Chamer Orchestra / George Malcolm;False
Il Y A Des Anges;Line Renaud;False
"""If Youre A Viper (LP Version)""";Jim Kweskin;False
Long Live The Party;Andrew W.K.;False
"""Dont Upset The Rhythm (Go Bay Go)""";Noisettes;False
Stop! [Demo];"""Janes Addiction""";False
I Put A Spell On You;Maysa;False
On The Rhyme (Featuring DJ Pete Miser);Pete Miser;False
L4-L5;Amilcar;False
Si Tu Veux Le Savoir;Marc Lavoine;False
Alright_ Alright_ Alright;Mungo Jerry;False
Estar Junto A Ti (Angel);Yuridia;False
Speak Softly;Claw Hammer;False
Bad;Tomash Gee;False
Le Pull Over;Gloria Lasso;False
Slivery;The Weegs;False
Miserere: IV. Quoniam Iniquitatem;Dan Shen_ Gruppo Vocale Cantemus_ Ensemle Airone_ Luigi Marzola;False
A Song For You (Feat. DMX and Chris Notez);Bizzy Bone;False
Where Do The Children Play? (LP Version);Big Mountain;False
No Buts - No Mayes;Professor Longhair;False
Wake Me Up;Richi M.;False
Crow Killer;Unearth;False
Cattle Call;Slim Whitman;False
Three Wheel Cadillac;Foghat;False
"""A Simple Desultory Philippic (Or How I Was Roert McNamarad Into Sumission)""";Simon & Garfunkel;False
Voices Of Other Times;"""Brian Augers Olivion Express""";False
Come On (Pt. III);Stevie Ray Vaughan And Doule Troule;False
Junkies 1984;Kommunity FK;False
Dance;Tim Hughes;False
The Mission;Stephen Marley / Damian Marley;False
Old Shep;Red Foley;False
Me Recuso;Gal Costa;False
Rapture (Us Disco Version) (1999 Digital Remaster);Blondie;False
"""Vals 89""";Manolis Famellos & I Podilates;False
Lametavolante;Facto Delafe y las flores azules;False
La v\xc3\xa9rit\xc3\xa9;Annie Blanchard;False
Belly Dancer (Bananza) Remix ft. Kardinal Offishall;Akon / Kardinal Offishall;False
Ammohostos;George Dalaras;False
"""Un Petit Caanon Pas Plus Grand QuUn Mouchoir De Poche""";Darcelys;False
Deep Blue Sea (Daniel Rossen home recording);Grizzly Bear;False
The frog song;Alain-Fran\xc3\xa7ois;False
Garfield - A Tail Of Two Kitties: Mirror Dance;GARFIELD;False
Ghost of the Ocean (Live);Uriah Heep;False
In the Wordless Chamer;Emperor;False
Maria Morena;Andr\xc3\xa9 Verchuren;False
Trading Places;Usher;False
Bon Demain;This Moment;False
Inherent Scars;Symphony in Peril;False
The Southern Soldier Boy;Kathy Mattea;False
I Am a Rasta Man;Wailing Souls;False
When I Get Home;The Faulous Thunderirds;False
Du It;J.C. Lodge;False
Zurezko Olerkia;Varios;False
Woman of Shiloh;Mike Brooks;False
"""Hes Leading The Way""";The Perrys;False
"""Moms Phone""";Greg Vaccariello;False
Ya Mama (Palm Springs Demo);P.O.D.;False
Searching;Buju Banton;False
La Romance De La Pluie;Maurice Chevalier;False
Veronica Sawyer (Alum);Reel Big Fish;False
Et k\xc3\xctt wie et k\xc3\xctt;Eko Fresh;False
Faith;Mystery;False
Spoken Words y Bishop Joseph Garlington;ISRAEL & NEW BREED;False
Sprung (Ciola Mix W/ Rap);Nu Flavor;False
Le Dormeur du Val;Jacques Douai;False
Chanson De La Patience;Jacques Douai;False
Paseo Col\xc3\x2n;Mau Mau;False
"""Je TAppartiens""";Maurice Larcange;False
Shotgun Sally;Cats In Boots;False
The Minuet Of The Roots;Perrey And Kingsley;False
Rock On The Radio;Firehouse;False
Another Djema Djema;Youves;False
Memories;Thriller U;False
Naked Enough;Tim Wilson;False
The Beginning;Salt The Wound;False
Over The Hill;R.L. Burnside;False
"""Cumpagno e cella""";Alex;False
Rock Co.Kane Flow;De La Soul / MF Doom;False
Kill the Poor;Dead Kennedys;False
"""Cant Stop Lovin You (Remastered Alum Version)""";Van Halen;False
Drive;The Cars;False
317 East 32nd;Lennie Tristano;False
Future;Cut Copy;False
Paloma Negra;Rocio Jurado;False
Jamming;Twinkle Twinkle Little Rock Star;False
Call The Police;John Wayne;False
Hot Weiners (All The Way);Cotton Candy;False
"""The Harp That Once Through Taras Halls""";Voyager Series;False
"""Dont Go""";Bert Kaempfert;False
Scared;The Incurales;False
Carry The Light;David Lynch;False
"""Shes Actin Bad""";H-Town;False
Souvenirs;Concretes;False
Unchain Us;Don Campell;False
Train Tracks;Izzy Stradlin And The Ju Ju Hounds;False
Down_ Down_ Down;Frank Marino & Mahogany Rush;False
Blame Canada ( From: South Park );Marc Shaiman;False
Through The Eyes Of Faith;The Booth Brothers;False
Song Sung Blue;Neil Diamond;False
Lifeoat Serenade;Jimmy Herring;False
Mean And Evil Blues;Joe Turner_ Joe Houston_ L. C. Williams;False
Patricia;Mighty Mighty Bosstones;False
Unfinished Self-Portrait;Eerhard Weer;False
So Many Roads;The Mustangs;False
Sloppy Love Jingle_ Pt. 3 (Amended Alum Version);Gym Class Heroes;False
Christmas Time;The Continentals;False
"""C\xc3\xanla/The Friars Breeches""";"The Chieftains;Colin James";False
A Different Kind of Love;Paul Simon;False
A Dustland Fairytale;Twinkle Twinkle Little Rock Star;False
Still Lost in the Forest;Anne Dudley;False
"""Were Almost There""";Michael Jackson;False
Party Time;45 Grave;False
Loves Parting;Vivian Khor;False
