track_id;href;track_link;track_name;artist;album_name;album_release_year;track_duration;album_image;popularity;is_hot;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechiness;tempo;time_signature;valence;clusters_kmeans_8;clusters_kmeans_17
0bAftF6MYtT1nelXNFuJYP;https://api.spotify.com/v1/tracks/0bAftF6MYtT1nelXNFuJYP;https://open.spotify.com/track/0bAftF6MYtT1nelXNFuJYP;Down On Him;The Pursuit Of Happiness;Love Junk;1988-01-01;151;https://i.scdn.co/image/ab67616d00001e022a73d93d18dceb1d567e5124;12;False;0.000726;0.399;0.754;0.411;7;0.182;-10.176;1;0.0343;132.686;4;0.849;4;4
2EDOBrpkDMrbsOYZaGswpO;https://api.spotify.com/v1/tracks/2EDOBrpkDMrbsOYZaGswpO;https://open.spotify.com/track/2EDOBrpkDMrbsOYZaGswpO;Enough;Storyville;Dog Years;1998;263;https://i.scdn.co/image/ab67616d00001e02899d9612d97b124e2624b0a5;7;False;0.0478;0.738;0.78;0.000315;0;0.0903;-6.491;1;0.0257;109.021;4;0.815;2;16
5UoDfw3Gm8RXqff4wcmbRs;https://api.spotify.com/v1/tracks/5UoDfw3Gm8RXqff4wcmbRs;https://open.spotify.com/track/5UoDfw3Gm8RXqff4wcmbRs;Destined To Win - Commander Sozo Album Version;DeGarmo & Key;Commander Sozo;1985;203;https://i.scdn.co/image/ab67616d00001e02746818e4afb12503f52dcf7f;31;False;0.531;0.674;0.661;8.32e-05;4;0.119;-9.351;1;0.0318;120.016;4;0.75;2;2
22bHUEnXLEG7cYEHD2Q39H;https://api.spotify.com/v1/tracks/22bHUEnXLEG7cYEHD2Q39H;https://open.spotify.com/track/22bHUEnXLEG7cYEHD2Q39H;Ma douleur...;Julie Zenatti;Plus De Diva;2010-03-08;288;https://i.scdn.co/image/ab67616d00001e02d9af5925884576dd5ec6cff9;4;False;0.82;0.21;0.366;0.00942;1;0.0782;-9.581;0;0.0293;173.994;4;0.0933;6;6
5OzeXE2AnRQ57a9MRRdGx9;https://api.spotify.com/v1/tracks/5OzeXE2AnRQ57a9MRRdGx9;https://open.spotify.com/track/5OzeXE2AnRQ57a9MRRdGx9;Termina la Feria;Gloria Lasso;Grabaciones Históricas;1998-05-15;187;https://i.scdn.co/image/ab67616d00001e021fe2bd66a4abe18b83b4315e;5;False;0.993;0.43;0.258;4.39e-05;4;0.235;-10.918;0;0.039;124.055;4;0.395;1;1
2YSb34ooa4UlHio9KNwO1f;https://api.spotify.com/v1/tracks/2YSb34ooa4UlHio9KNwO1f;https://open.spotify.com/track/2YSb34ooa4UlHio9KNwO1f;I'm Wrong;Dave Hollister;Things In The Game Done Changed;2002-01-01;302;https://i.scdn.co/image/ab67616d00001e02fd9ec21ded19ecf5034e74ea;24;False;0.27;0.632;0.646;0.0;1;0.188;-4.704;1;0.0662;113.245;4;0.612;2;16
7y5xHaEFRD4CYH3o8S4I2i;https://api.spotify.com/v1/tracks/7y5xHaEFRD4CYH3o8S4I2i;https://open.spotify.com/track/7y5xHaEFRD4CYH3o8S4I2i;Au bout de la marelle - Live;Patrick Bruel;Rien ne s'efface;2001-05-12;245;https://i.scdn.co/image/ab67616d00001e029af0761ef62da8f1c7c29dca;8;False;0.0487;0.641;0.916;1.03e-06;7;0.966;-8.472;1;0.071;108.007;4;0.368;2;12
7peLP1b3CkudWWceEfntC0;https://api.spotify.com/v1/tracks/7peLP1b3CkudWWceEfntC0;https://open.spotify.com/track/7peLP1b3CkudWWceEfntC0;The Memory Stone;Michael Gettel;The Journey North;1999-01-01;376;https://i.scdn.co/image/ab67616d00001e0241973e1179b5372d4200478e;11;False;0.893;0.363;0.455;0.897;2;0.188;-12.808;1;0.0295;147.494;4;0.133;5;5
1NmKvpLjTkAomTEoCgBqnh;https://api.spotify.com/v1/tracks/1NmKvpLjTkAomTEoCgBqnh;https://open.spotify.com/track/1NmKvpLjTkAomTEoCgBqnh;I Saw an Angel;Pentangle;Basket of Light;1969-10-01;172;https://i.scdn.co/image/ab67616d00001e029156566c449c4f8e9f114149;13;False;0.182;0.574;0.743;0.148;2;0.101;-11.67;1;0.048;95.737;4;0.556;2;12
0oQ2HEHTQhpSkE6DI9oUVE;https://api.spotify.com/v1/tracks/0oQ2HEHTQhpSkE6DI9oUVE;https://open.spotify.com/track/0oQ2HEHTQhpSkE6DI9oUVE;The Mighty Sb - Live;The Michael Landau Group;The Michael Landau Group Live;2006-10-09;597;https://i.scdn.co/image/ab67616d00001e028932b0c3ef54ec7ac8fdb75f;4;False;0.567;0.322;0.507;0.422;2;0.595;-11.195;1;0.0274;90.627;3;0.238;1;13
1nJzkVSa0F1Ir8fLSe0wIs;https://api.spotify.com/v1/tracks/1nJzkVSa0F1Ir8fLSe0wIs;https://open.spotify.com/track/1nJzkVSa0F1Ir8fLSe0wIs;Begin The Beguine;Los Tres Diamantes;Boleros In Trío;2006-01-01;175;https://i.scdn.co/image/ab67616d00001e02b74593c0357503d10903fa98;18;False;0.963;0.602;0.389;0.0073;4;0.0867;-8.168;1;0.0561;146.146;4;0.38;6;6
1Wih9AWZhHFCgn79VdvC3f;https://api.spotify.com/v1/tracks/1Wih9AWZhHFCgn79VdvC3f;https://open.spotify.com/track/1Wih9AWZhHFCgn79VdvC3f;Rain from the Skies Mix 2;Delroy Wilson;Delroy Wilson Sings Studio One Hits Platinum Edition;2012-05-08;158;https://i.scdn.co/image/ab67616d00001e02b15f295b7e5b6a51dd50a383;0;False;0.00976;0.722;0.481;0.000113;0;0.0855;-8.679;1;0.106;78.58;4;0.824;2;16
4hgVodODbYxKSVF0oKtwJH;https://api.spotify.com/v1/tracks/4hgVodODbYxKSVF0oKtwJH;https://open.spotify.com/track/4hgVodODbYxKSVF0oKtwJH;Porque Yo Te Amo;Leonardo Favio;Te Dejaré;1989-11-22;205;https://i.scdn.co/image/ab67616d00001e029588ce075c9244e922baf0aa;35;False;0.171;0.41;0.579;0.0;2;0.334;-6.029;0;0.0569;86.023;4;0.213;3;9
7oC1Re5KCCMms35bIL37rp;https://api.spotify.com/v1/tracks/7oC1Re5KCCMms35bIL37rp;https://open.spotify.com/track/7oC1Re5KCCMms35bIL37rp;Heaven Only Knows;K-OS;Exit;2002-01-01;235;https://i.scdn.co/image/ab67616d00001e02cd7eae6233f556ade2a54790;12;False;0.548;0.677;0.404;0.0;5;0.108;-8.562;0;0.258;90.075;4;0.853;3;11
2fH4CLHd8xHsVaQjIW47kt;https://api.spotify.com/v1/tracks/2fH4CLHd8xHsVaQjIW47kt;https://open.spotify.com/track/2fH4CLHd8xHsVaQjIW47kt;It Killed Mom;Thee Oh Sees;Sucks Blood;2007-05-15;162;https://i.scdn.co/image/ab67616d00001e02e5767f1313f7a57c145c9ebf;21;False;0.00022;0.584;0.865;0.801;10;0.24;-5.312;1;0.0306;100.805;4;0.911;0;14
4wi8gJs9DlNxyckVotVowg;https://api.spotify.com/v1/tracks/4wi8gJs9DlNxyckVotVowg;https://open.spotify.com/track/4wi8gJs9DlNxyckVotVowg;When;Wilshire;New Universe;2003-10-06;181;https://i.scdn.co/image/ab67616d00001e02b9a7e7fb749c0ff934fdb8bd;0;False;0.0293;0.498;0.72;0.0;10;0.107;-3.841;1;0.0321;126.496;4;0.31;4;12
4cM9o1aQd4eOT6K2Wc5pWR;https://api.spotify.com/v1/tracks/4cM9o1aQd4eOT6K2Wc5pWR;https://open.spotify.com/track/4cM9o1aQd4eOT6K2Wc5pWR;Beat Conductor;Autonomous Bass Heads;Get Ready Bass;2008-09-30;308;https://i.scdn.co/image/ab67616d00001e029eac655adeec3594abc5b38a;0;False;0.00026;0.653;0.792;0.883;6;0.13;-6.283;0;0.0517;138.011;4;0.469;0;0
6mIJ5vuNyUWkQAndk6MYHI;https://api.spotify.com/v1/tracks/6mIJ5vuNyUWkQAndk6MYHI;https://open.spotify.com/track/6mIJ5vuNyUWkQAndk6MYHI;Jesus Laughing - Some Things Never Change Version;Mark Lowry;Some Things Never Change;2003-01-01;207;https://i.scdn.co/image/ab67616d00001e029a357fe822f939e9e827874f;10;False;0.136;0.655;0.583;0.0;7;0.329;-7.651;1;0.0273;143.883;4;0.644;2;16
4OFtgK51IxIdZvhcGqCNrL;https://api.spotify.com/v1/tracks/4OFtgK51IxIdZvhcGqCNrL;https://open.spotify.com/track/4OFtgK51IxIdZvhcGqCNrL;Been There All The Time;Dinosaur Jr.;Beyond;2007-05-01;221;https://i.scdn.co/image/ab67616d00001e0243eda64d54cf76ad7e14e0f2;22;False;0.00219;0.177;0.969;1.53e-06;9;0.0624;-3.2;1;0.194;162.365;4;0.268;4;15
4PPyLxhMo4RqX5rJeYw3mV;https://api.spotify.com/v1/tracks/4PPyLxhMo4RqX5rJeYw3mV;https://open.spotify.com/track/4PPyLxhMo4RqX5rJeYw3mV;Loca (a/k/a Crazy) (Version Banda);Marisela;Exitos Con Banda;2002-03-19;163;https://i.scdn.co/image/ab67616d00001e0298f0a7b73b07b206826f9630;12;False;0.637;0.466;0.54;2.7e-06;10;0.0838;-5.574;1;0.0826;172.497;4;0.755;6;4
57Uj9tcMwzyh2FG9yp6mY1;https://api.spotify.com/v1/tracks/57Uj9tcMwzyh2FG9yp6mY1;https://open.spotify.com/track/57Uj9tcMwzyh2FG9yp6mY1;Fax Me;Various Artists;LOAF Presents: Domestic POP;2009-11-30;97;https://i.scdn.co/image/ab67616d00001e0250b1ddcf1a68da8bb532f78d;0;False;0.884;0.673;0.251;1.91e-06;0;0.127;-7.116;1;0.0319;115.156;3;0.191;1;13
1vUaeTgakiO4rYD8DV5BCi;https://api.spotify.com/v1/tracks/1vUaeTgakiO4rYD8DV5BCi;https://open.spotify.com/track/1vUaeTgakiO4rYD8DV5BCi;Making Up For Lost Time - Footprints In The Sand Album Version;Cristy Lane;Footprints In The Sand;1985-01-01;197;https://i.scdn.co/image/ab67616d00001e0207906d94df84a6f04e81509f;4;False;0.789;0.565;0.315;1.56e-06;7;0.421;-12.252;1;0.0244;86.171;4;0.253;1;13
6GRBZLsInmetm7fcE4LaTU;https://api.spotify.com/v1/tracks/6GRBZLsInmetm7fcE4LaTU;https://open.spotify.com/track/6GRBZLsInmetm7fcE4LaTU;Lord We Give You All the Praise;The Jackson Southernaires;Hear Our Prayers O Lord;1986-11-26;356;https://i.scdn.co/image/ab67616d00001e02a5d5f6d8750dcc9a2fdf2c4e;1;False;0.324;0.603;0.503;0.0;7;0.0815;-10.02;0;0.0334;92.761;4;0.319;3;11
6VBD7wiua136eRfSAkEiZp;https://api.spotify.com/v1/tracks/6VBD7wiua136eRfSAkEiZp;https://open.spotify.com/track/6VBD7wiua136eRfSAkEiZp;Sensory Deprivation Adventure;From Autumn To Ashes;Holding a Wolf By the Ears (Bonus Version);2007-04-10;174;https://i.scdn.co/image/ab67616d00001e02c31a345c5fa2000c41666d01;20;False;8.26e-06;0.47;0.918;0.277;10;0.395;-5.773;1;0.0507;92.964;4;0.457;4;15
2qLxtO0iaFGI9x19vU3bDI;https://api.spotify.com/v1/tracks/2qLxtO0iaFGI9x19vU3bDI;https://open.spotify.com/track/2qLxtO0iaFGI9x19vU3bDI;Tom Dooley;The Kingston Trio;The Kingston Trio;1958-06-01;184;https://i.scdn.co/image/ab67616d00001e02a5fa05688439ee3418d918ce;43;False;0.806;0.649;0.144;4.55e-06;4;0.105;-13.986;1;0.0418;125.74;4;0.458;1;2
33GXewr2zFsgT08YwshLVA;https://api.spotify.com/v1/tracks/33GXewr2zFsgT08YwshLVA;https://open.spotify.com/track/33GXewr2zFsgT08YwshLVA;Dying Batteries;Casiotone For The Painfully Alone;Pocket Symphonies for Lonesome Subway Cars;2001-11-06;51;https://i.scdn.co/image/ab67616d00001e023175f163b2f8fae66e03fe8c;4;False;0.996;0.745;0.276;0.697;0;0.143;-17.224;1;0.119;77.468;4;0.341;5;5
3M834O9COKhnRqTZ30Tzyn;https://api.spotify.com/v1/tracks/3M834O9COKhnRqTZ30Tzyn;https://open.spotify.com/track/3M834O9COKhnRqTZ30Tzyn;Cerilene;Sister Hazel;...Somewhere More Familiar;1997-01-01;333;https://i.scdn.co/image/ab67616d00001e02ec9714658411bb44e6bbf798;18;False;0.0597;0.695;0.519;1.13e-06;10;0.101;-7.89;1;0.0291;119.395;4;0.126;2;12
7vTCIwHvCT3zMmtYBo0uff;https://api.spotify.com/v1/tracks/7vTCIwHvCT3zMmtYBo0uff;https://open.spotify.com/track/7vTCIwHvCT3zMmtYBo0uff;How Does It Feel;Avril Lavigne;Under My Skin;2004;225;https://i.scdn.co/image/ab67616d00001e029c291af4bf0c3071847f2b80;46;False;0.0209;0.646;0.583;2.4e-06;0;0.119;-4.532;1;0.026;118.055;4;0.339;2;12
37kgHlkT7xNsBNq0TXPo5T;https://api.spotify.com/v1/tracks/37kgHlkT7xNsBNq0TXPo5T;https://open.spotify.com/track/37kgHlkT7xNsBNq0TXPo5T;Do It to Me;Sasha;You...;2000-04-17;183;https://i.scdn.co/image/ab67616d00001e02dd44e03c47443958da3b709f;2;False;0.149;0.913;0.534;3.48e-05;7;0.21;-7.989;1;0.034;116.011;4;0.972;2;16
74koA2TNVRtYw695i9PURF;https://api.spotify.com/v1/tracks/74koA2TNVRtYw695i9PURF;https://open.spotify.com/track/74koA2TNVRtYw695i9PURF;It Makes No Difference Now;Jimmie Davis;Greatest Hits - Finest Performances;1995-07-06;142;https://i.scdn.co/image/ab67616d00001e020422c0193743f38daf9654ef;23;False;0.847;0.659;0.308;0.535;7;0.0727;-14.571;1;0.0309;150.166;4;0.807;6;2
343r2F9UXsAF93K4aztKMt;https://api.spotify.com/v1/tracks/343r2F9UXsAF93K4aztKMt;https://open.spotify.com/track/343r2F9UXsAF93K4aztKMt;Where Do We Go Now But Nowhere? - 2011 Remastered Version;Nick Cave & The Bad Seeds;The Boatman's Call (2011 Remastered Version);1997;346;https://i.scdn.co/image/ab67616d00001e02d0535e1261840a3994463e8e;36;False;0.82;0.545;0.154;0.679;7;0.0995;-19.318;0;0.0389;121.485;3;0.152;5;5
1NjBL7D1wDPZeQNHsmgLWx;https://api.spotify.com/v1/tracks/1NjBL7D1wDPZeQNHsmgLWx;https://open.spotify.com/track/1NjBL7D1wDPZeQNHsmgLWx;Juliet - Re-Record;Various Artists;The Ultimate Rock N Roll Jukebox;2018-04-25;160;https://i.scdn.co/image/ab67616d00001e02a758397839f415ec30941074;3;False;0.783;0.285;0.135;0.0;8;0.0838;-19.452;1;0.0342;130.366;4;0.244;1;6
5xk4DuC1A2dvIfnxY1ymrm;https://api.spotify.com/v1/tracks/5xk4DuC1A2dvIfnxY1ymrm;https://open.spotify.com/track/5xk4DuC1A2dvIfnxY1ymrm;Broken Radio '22;Jesse Malin;Broken Radio '22;2022-08-17;222;https://i.scdn.co/image/ab67616d00001e02bff6b1723355f5b377353012;35;False;0.632;0.454;0.504;0.0;4;0.0959;-5.269;1;0.0277;130.057;4;0.382;1;6
2PHq5YySZGVIseYaInACoz;https://api.spotify.com/v1/tracks/2PHq5YySZGVIseYaInACoz;https://open.spotify.com/track/2PHq5YySZGVIseYaInACoz;Amazing Grace;Bill Murk;Intercessor;2005-09-27;219;https://i.scdn.co/image/ab67616d00001e0212a8acc55938325f64d11332;0;False;0.965;0.118;0.413;0.686;7;0.112;-6.887;1;0.035;83.578;4;0.0856;5;5
3p0uTBZJYhF8vNc1husA1v;https://api.spotify.com/v1/tracks/3p0uTBZJYhF8vNc1husA1v;https://open.spotify.com/track/3p0uTBZJYhF8vNc1husA1v;Sonho (Dream);Various Artists;Narada Decade (The Anniversary Collection);1993-01-01;351;https://i.scdn.co/image/ab67616d00001e0222919523c124a44f465ce4bc;14;False;0.98;0.231;0.179;0.882;2;0.145;-22.899;1;0.0403;141.785;3;0.346;5;5
5yO1E0SXnw7KpTB99G5vd9;https://api.spotify.com/v1/tracks/5yO1E0SXnw7KpTB99G5vd9;https://open.spotify.com/track/5yO1E0SXnw7KpTB99G5vd9;Flight To Jordan;Tito Puente;Tito Puente's Golden Latin Jazz All Stars In Session;1999-01-01;229;https://i.scdn.co/image/ab67616d00001e024133837acc2bb1c027c26baa;5;False;0.484;0.465;0.741;0.541;8;0.0719;-9.709;1;0.0368;123.834;4;0.828;0;14
6oKU8nQZkxS3iQpLbHsSdJ;https://api.spotify.com/v1/tracks/6oKU8nQZkxS3iQpLbHsSdJ;https://open.spotify.com/track/6oKU8nQZkxS3iQpLbHsSdJ;Street Loafin' Woman;Jimmy McCracklin;Blues Legend 1921-2012;2013-06-29;179;https://i.scdn.co/image/ab67616d00001e02722683b15943de30cd0a9bad;0;False;0.993;0.538;0.256;0.0441;7;0.159;-13.217;1;0.0771;154.645;3;0.658;6;6
12RqKBOscGTSrcqaY7ZWWG;https://api.spotify.com/v1/tracks/12RqKBOscGTSrcqaY7ZWWG;https://open.spotify.com/track/12RqKBOscGTSrcqaY7ZWWG;Mother of Greed;Jason & The Scorchers;Halcyon Times;2010-04-05;253;https://i.scdn.co/image/ab67616d00001e0263c26c733cca576c13950ebc;3;False;0.334;0.494;0.789;1.86e-05;0;0.193;-3.722;1;0.0294;121.922;4;0.462;4;12
0n6ekopvIr7EZxbG2kVwH6;https://api.spotify.com/v1/tracks/0n6ekopvIr7EZxbG2kVwH6;https://open.spotify.com/track/0n6ekopvIr7EZxbG2kVwH6;I Was Blind But Now I See;Greater Vision;Faces;2004-08-10;188;https://i.scdn.co/image/ab67616d00001e02c0de1b1df0e0e941d998523b;7;False;0.265;0.739;0.629;0.0;5;0.0791;-6.645;1;0.0284;105.001;4;0.774;2;16
2RtMqvQqmSd7EVf7XEQWkm;https://api.spotify.com/v1/tracks/2RtMqvQqmSd7EVf7XEQWkm;https://open.spotify.com/track/2RtMqvQqmSd7EVf7XEQWkm;Tule illoin;Various Artists;Syksyn säveliä 1;1976;181;https://i.scdn.co/image/ab67616d00001e02b39029fe8b7bd192ce4c36aa;0;False;0.812;0.266;0.35;0.00146;10;0.146;-13.519;1;0.029;166.521;4;0.207;6;6
49rVw1l33cRe5Y8oizylIj;https://api.spotify.com/v1/tracks/49rVw1l33cRe5Y8oizylIj;https://open.spotify.com/track/49rVw1l33cRe5Y8oizylIj;Ready for the Love;Various Artists;Summer Vibrations;2021-08-09;211;https://i.scdn.co/image/ab67616d00001e02823a65d0ba1caf3588fc58c3;0;False;0.448;0.792;0.429;3.58e-05;6;0.187;-10.631;1;0.215;142.788;4;0.802;2;2
6bE5l08gqDgnz5DapK5VeP;https://api.spotify.com/v1/tracks/6bE5l08gqDgnz5DapK5VeP;https://open.spotify.com/track/6bE5l08gqDgnz5DapK5VeP;Guardian Angel;Since The Flood;No Compromise;2008-09-02;195;https://i.scdn.co/image/ab67616d00001e02af16c750fd0ff23ed3a76503;3;False;9.91e-05;0.177;0.981;6.25e-05;1;0.098;-2.099;1;0.0981;177.136;4;0.442;4;15
4PrTBdGON9oFMh8IYOtO8Y;https://api.spotify.com/v1/tracks/4PrTBdGON9oFMh8IYOtO8Y;https://open.spotify.com/track/4PrTBdGON9oFMh8IYOtO8Y;Why Do You Have To Go;The Dells;Dreams Of Contentment (Special Deluxe Collection);1992-01-01;159;https://i.scdn.co/image/ab67616d00001e02c01432ad0748de69471d6725;21;False;0.834;0.493;0.294;0.0;0;0.154;-11.565;1;0.0304;109.88;3;0.411;1;13
4JIeMP9sopPbViamEPihnb;https://api.spotify.com/v1/tracks/4JIeMP9sopPbViamEPihnb;https://open.spotify.com/track/4JIeMP9sopPbViamEPihnb;Once Again;Various Artists;Sunbeach Summer Collection;2013-06-03;396;https://i.scdn.co/image/ab67616d00001e0237b6db84e93b21cec9c3094b;0;False;4.89e-05;0.717;0.913;0.658;1;0.0373;-7.923;1;0.106;124.997;4;0.391;0;14
37Ptnxxd7WXAaCfWXxcElU;https://api.spotify.com/v1/tracks/37Ptnxxd7WXAaCfWXxcElU;https://open.spotify.com/track/37Ptnxxd7WXAaCfWXxcElU;Same Old Song and Dance;Aerosmith;Get Your Wings;1974-03-15;234;https://i.scdn.co/image/ab67616d00001e02263ba11563649efef10f7642;55;False;0.0724;0.543;0.803;0.000106;9;0.387;-6.215;1;0.0366;133.069;4;0.573;4;15
3PT5qYXVwB16uBfMeJaPp2;https://api.spotify.com/v1/tracks/3PT5qYXVwB16uBfMeJaPp2;https://open.spotify.com/track/3PT5qYXVwB16uBfMeJaPp2;Best Kept Secret;Dons;Lights On;2006-08-15;240;https://i.scdn.co/image/ab67616d00001e02797689b21b049e1b53279a68;0;False;0.0221;0.633;0.867;0.0;0;0.12;-4.943;1;0.0321;124.051;4;0.758;2;16
1xOsVLI1Fp6TQcyXFpDb7M;https://api.spotify.com/v1/tracks/1xOsVLI1Fp6TQcyXFpDb7M;https://open.spotify.com/track/1xOsVLI1Fp6TQcyXFpDb7M;Freestyle Ministry - Server Verbals;KRS-One;Keep Right;2004;137;https://i.scdn.co/image/ab67616d00001e02a7cd2040855740c9afeb1b6f;4;False;0.125;0.89;0.842;0.0;1;0.262;-3.177;1;0.308;94.664;3;0.865;2;8
3tYzd9f4HvWIVc0FXhgwXs;https://api.spotify.com/v1/tracks/3tYzd9f4HvWIVc0FXhgwXs;https://open.spotify.com/track/3tYzd9f4HvWIVc0FXhgwXs;Up All Night - Live Acoustic;Unwritten Law;from Music In High Places (U.S. Version);2002;174;https://i.scdn.co/image/ab67616d00001e026aa3dac53ea79e5c7ee82693;18;False;0.672;0.587;0.509;0.0;0;0.0962;-7.065;0;0.0322;111.384;4;0.737;3;11
3k23Tvs1uAiHmfxd2X8LN0;https://api.spotify.com/v1/tracks/3k23Tvs1uAiHmfxd2X8LN0;https://open.spotify.com/track/3k23Tvs1uAiHmfxd2X8LN0;To My Victim's Families;Birds Of Prey;Sulfur and Semen;2008-01-22;162;https://i.scdn.co/image/ab67616d00001e02cf44073272a0efc415c91089;0;False;0.000274;0.376;0.992;0.854;7;0.173;-4.739;1;0.094;116.821;4;0.304;0;10
4rxXI9Q9v3nFqsF8mF5KXC;https://api.spotify.com/v1/tracks/4rxXI9Q9v3nFqsF8mF5KXC;https://open.spotify.com/track/4rxXI9Q9v3nFqsF8mF5KXC;He Dreams Of Spaceships;Lorna;Static Patterns And Souvenirs;2006-01-27;273;https://i.scdn.co/image/ab67616d00001e02cf5b443da02d8532abe17397;0;False;0.219;0.578;0.503;0.234;0;0.121;-11.507;1;0.0296;126.006;4;0.575;2;12
4WYfoaNxH0OEcT114PXfDR;https://api.spotify.com/v1/tracks/4WYfoaNxH0OEcT114PXfDR;https://open.spotify.com/track/4WYfoaNxH0OEcT114PXfDR;Stuck On Rewind;Rockit;Retro Boosters;2007-07-16;220;https://i.scdn.co/image/ab67616d00001e02c59da8d77c8b9c3b722ddc6f;0;False;0.256;0.627;0.463;9.35e-05;1;0.236;-10.556;1;0.0241;91.972;4;0.34;1;12
53ss1LxdMraJfubdTQWMAE;https://api.spotify.com/v1/tracks/53ss1LxdMraJfubdTQWMAE;https://open.spotify.com/track/53ss1LxdMraJfubdTQWMAE;Open your Eyes;Call To Preserve;From Isolation;2008-09-30;200;https://i.scdn.co/image/ab67616d00001e02d97a200a8f342ebf3a239be3;1;False;3.35e-05;0.247;0.995;0.00033;4;0.116;-1.936;1;0.36;86.404;5;0.173;4;15
6O4zEx1kzm32mXlUIOthSw;https://api.spotify.com/v1/tracks/6O4zEx1kzm32mXlUIOthSw;https://open.spotify.com/track/6O4zEx1kzm32mXlUIOthSw;Corner Story;Del The Funky Homosapien;Future Development;1998;243;https://i.scdn.co/image/ab67616d00001e02aafc8647846661b4d4f14749;41;False;0.152;0.864;0.788;0.000128;11;0.0799;-6.566;0;0.299;87.941;4;0.896;3;8
5OdL6yus1xszwAYdbl8QRn;https://api.spotify.com/v1/tracks/5OdL6yus1xszwAYdbl8QRn;https://open.spotify.com/track/5OdL6yus1xszwAYdbl8QRn;3 Deuces;Marcus Miller;M²;2001-05-08;350;https://i.scdn.co/image/ab67616d00001e02a73c7b5df259f062571e7380;15;False;0.0348;0.84;0.371;0.823;0;0.0656;-8.875;1;0.052;92.018;4;0.688;0;14
2wnsBaxrmkthIFAm6vqCuX;https://api.spotify.com/v1/tracks/2wnsBaxrmkthIFAm6vqCuX;https://open.spotify.com/track/2wnsBaxrmkthIFAm6vqCuX;So Lonely;The Police;Outlandos D'Amour (Remastered 2003);1978-11-02;290;https://i.scdn.co/image/ab67616d00001e022043dd3544a339547d04b436;69;False;0.0123;0.541;0.571;1.55e-06;7;0.0933;-8.308;1;0.16;77.335;4;0.73;2;16
4EA9XkQAm5nsKYdvOCxxA6;https://api.spotify.com/v1/tracks/4EA9XkQAm5nsKYdvOCxxA6;https://open.spotify.com/track/4EA9XkQAm5nsKYdvOCxxA6;Sin Ti;Anthony Cruz;Para Ti...;1993;325;https://i.scdn.co/image/ab67616d00001e02c7f38d77d7daa3d22d8100e3;12;False;0.456;0.577;0.512;0.0;5;0.0801;-13.577;1;0.0348;178.666;4;0.947;6;4
3hBqFoj9VLEdPEIPk6TmVt;https://api.spotify.com/v1/tracks/3hBqFoj9VLEdPEIPk6TmVt;https://open.spotify.com/track/3hBqFoj9VLEdPEIPk6TmVt;Mo lanmou;Patrick Saint-Eloi;Zoukolexion Vol. 1;2007-10-04;201;https://i.scdn.co/image/ab67616d00001e028a480d9d1e447b7a4d3324b6;3;False;0.903;0.479;0.382;0.00218;9;0.127;-9.44;1;0.0386;78.961;4;0.389;1;13
1p80AptLonBW0VilSi6xFj;https://api.spotify.com/v1/tracks/1p80AptLonBW0VilSi6xFj;https://open.spotify.com/track/1p80AptLonBW0VilSi6xFj;Follow The Leader;Eric B. & Rakim;Follow The Leader;1988-07-25;337;https://i.scdn.co/image/ab67616d00001e026d67eac5384fb3c555843058;45;False;0.19;0.787;0.623;4.55e-06;10;0.107;-18.273;0;0.178;109.906;4;0.818;3;3
4M9A6PPX83JnECQY0FAS0w;https://api.spotify.com/v1/tracks/4M9A6PPX83JnECQY0FAS0w;https://open.spotify.com/track/4M9A6PPX83JnECQY0FAS0w;Room At The Bottom;Vince Guaraldi;Jazz Impressions;1964;271;https://i.scdn.co/image/ab67616d00001e0257d7471d5158217ec4e9d723;15;False;0.974;0.492;0.0928;0.885;5;0.136;-22.414;1;0.0399;71.813;4;0.157;5;5
6GnQ9TEKUjqGnLqmTTpNS2;https://api.spotify.com/v1/tracks/6GnQ9TEKUjqGnLqmTTpNS2;https://open.spotify.com/track/6GnQ9TEKUjqGnLqmTTpNS2;Do Somethin' Crazy;The Mighty Mighty Bosstones;Devil's Night Out;1989;147;https://i.scdn.co/image/ab67616d00001e02f0a4d5cecff42cf495e8d539;14;False;7.34e-06;0.371;0.859;0.438;11;0.0889;-9.678;0;0.0446;93.281;4;0.78;3;9
3uOGeotuAu16w7yCYlyfkF;https://api.spotify.com/v1/tracks/3uOGeotuAu16w7yCYlyfkF;https://open.spotify.com/track/3uOGeotuAu16w7yCYlyfkF;Thine Is the Kingdom;Parachute Band;Roadmaps and Revelations;2007-09-01;285;https://i.scdn.co/image/ab67616d00001e026dd3f27f4897a3ee6ce5fb36;4;False;0.0367;0.406;0.614;1.29e-05;9;0.0822;-4.045;1;0.0289;176.027;4;0.177;4;15
1XymXdDST6eFyZQmjrnIIo;https://api.spotify.com/v1/tracks/1XymXdDST6eFyZQmjrnIIo;https://open.spotify.com/track/1XymXdDST6eFyZQmjrnIIo;He Can't Love You (Remastered);Michael Stanley Band;Heartland (Remastered);1980;215;https://i.scdn.co/image/ab67616d00001e029433677f78b5514f4a92fcab;34;False;0.00873;0.553;0.88;7.94e-06;0;0.0861;-6.108;1;0.0319;151.682;4;0.846;2;4
