title;artist
b'Alpha Beta Parking Lot';b'Cake'
b'Pluvialus';b'LORE'
b'La f\xc3\xaate \xc3\xa0 la prison';b'Oldelaf et Monsieur D'
b'Soul Of A Man';b'Erja Lyytinen'
b'Forgiveness';b'Goldfinger'
b'Song For Val';b'The Embarrassment'
b'East Wind Drum Call';b'David & Steve Gordon'
b'Le Coeur Du Volcan';b'Julien Clerc'
b'Wasted Days And Wasted Nights';b'Roy Drusky'
"b""Don't Crush It""";b'Kool Keith'
b'Time Will Tell';b'MxPx'
b'Fool For You';b'Rocky Hill'
b'Succotash';b'Claw Hammer'
b'Pictou County Coal';"b""Undertakin' Daddies"""
b'Les Trois Orf\xc3\xa8vres';b'Pierre Perret'
b'What I Like (Womens)';b'C.C. Adcock'
b'The 4th Dimension (LP Version)';b'Devo'
b'Harmonia';b'Pitch Black'
b'Greatest X';b'Janet Jackson'
b'Girle Girle';b'Dr Bombay'
"b""It Don't Mean A Thing (If It Ain't Got That Swing)""";b'Charlie Byrd'
b'Rosa Rio';b'Jim Reeves'
b'Heaven (LP Version)';b'Rude Boys'
b'Lord of Shadows and Golden Wood';b'Beherit'
b'Riot In Cell Block N.9';b'Commander Cody And His Lost Planet Airman'
"b""Sittin' Here With Nothing""";b'Big Mike Griffin'
b'Jah The Only One';b'Rocker-T'
"b""We've Got It All""";b'John Davis'
b'Canon In D';b'Tom Barabas'
b'Dangerous Mood';"b""Keb' Mo'"""
b'The Hotness (ft. Shontelle)';b'Rihanna'
b'Big Sister';b'I.N.T.'
b'Elle Voulait Jouer Cabaret';b'Patricia Kaas'
b'A ti';b'Alturas'
b'Akh Larh Gayee';b'Malkit Singh'
b'Leaving Melbourne';b'TEN MADISON'
b'Galope A Beira Mar';b'Quinteto Violado'
b'This Is My Life';b'Phil Vassar'
b'Where Ya Heart At';b'Mobb Deep'
b'Aphrodite (1999 Digital Remaster)';b'The Edgar Broughton Band'
b'Moving Mountains';b'Usher'
b'Te Parto el Alma (inter. El Tariacuri)';b'Varios'
b'When You Were Young';b'The Killers'
b'M. tagu va au march\xc3\xa9';b'Klimperei'
b'Satin Doll';b'The Wes Montgomery Trio'
"b""Suckin' On Suzie""";b'The Hollywood Brats'
b'Trouble (Studio)';b'Buckwheat Zydeco'
b'What You Want';b'LL Cool J / Freeway'
"b""Wailin'""";b'OutKast'
b'Prec\xc3\xads';b'Casual'
b'Terve menoo j\xc3\xa4tk\xc3\xa4nretale';b'Irwin Goodman'
b'Ask You for a Dance';b'Freddie McGregor'
b'On The Money';b'Joe McBride'
b'25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XVII';b'Solomon'
b'Juke Joint';b'Farlow-Kirch Band'
"b""I Love You More Than You'll Ever Know""";b'Mick Hucknall'
b'You Are Holy';b'4Him'
b'In The Hills';b'Jim Chappell'
b'Map Your Psyche';b'Busdriver featuring Abstract Rude & Ellay Khule'
b'Watch Out for The Birdsongs';b'Goldfish'
"b""I'm Gonna Let My Love Flow""";b'Commissioned'
b'Friday Night';b'Sex Machine ft. Sh\xc3\xa8na'
"b""We're Here To Stay""";b'M.I.K.E.'
b'Red Hot Pepper Pot';b'Gloria De Haven'
b'Tschung Mori';b'Megadrums'
"b""Rhymin' Spielin'""";b'fIREHOSE'
b'Una noche serena y obscura';b'Antonio Bribiesca'
b'Here Comes The Big Parade';b'Harry Connick_ Jr.'
b'Intro';b'Styles P'
"b""I Cannot Believe It's True""";b'Phil Collins'
b'Missing (Olivier Berger Mix)';b'Nicola Fasano Feat. Paula B'
b'Chains Of Love';b'Joe Turner'
b'Shifty Disco Girl';b'Helen Love'
b'Where To Piss And Shit In Oslo';b'Black Debbath'
b'Show Me';b'Justin'
b'Minuet in g minor';b'The American Boychoir'
b'Borrare Tu Nombre';b'Mazz'
b'Come Next Monday';b'K.T. Oslin'
b'When My Ship Comes In';b'Eddie Cantor'
b'Headlock';b'Esser'
b'Kids Of Tragedy';b'Suzi Quatro'
b'Kinky Afro [Remastered Version]';b'Happy Mondays'
b'Comme hier';b'Georges Brassens'
b'Too Bad';b'Royal Bubble Orchestra'
b'Cheer Up! Smile! Nertz!';b'Eddie Cantor'
b'Tenhert';b'Tinariwen'
b'New Shoes';b'Dottie Rambo_ The Whites'
b'Dream On (LP Version)';b'Blackfoot'
b'Sweet Harmony (LP Version)';b'Maria Muldaur'
"b""Lil' Boy Fresh""";b'Juelz Santana'
b'Ovanl\xc3\xa4r';b'Br\xc3\xb6derna Djup'
b'Samba de Paris';b'Kyle Eastwood'
b'The River';b'Curtis'
b'Stand Down';b'Stickboy'
b'All Of You';b'Gerald Clayton'
"b""Don't Look Back""";b'Grandpa Jones'
b'Juke Appeal';b'DJ Rashad'
b'Kinghead Shuffle (Little Freddie King)';b'Little Freddie King'
"b""Mother's Little Helper""";b'Wild Horses'
b'Sun Shower (Single Version)';b'Busdriver'
b'God Smack';b'Alice In Chains'
b'Portland_ Oregon';"b""The Cat's Miaow"""
b'A Rush Of Blood To The Head (Live In Sydney)';b'Coldplay'
b'Blue Moon';b'T-Bone'
b'I singe dir es Lied';b'Kisha'
b'Fantasia 6: Mudarra';b'Terry Muska'
b'Saturday Night Special';b'Mars Ill'
b'Speak Low';b'Mike Vax'
b'Room 13';b'Black Flag'
b'Synthesizer';b'OutKast featuring George Clinton'
b'We Got Da Dope';b'Three-6 Mafia'
b'Feelin` Alone';b'2-Gether feat. Sarinah'
b'Adventure No. 8';b'Jim Chappell'
b'Silent Movies (Album Version)';b'Grant Geissman'
b'Shawty Get Loose';b'DJ Nasty'
"b""Church_ I'm Fully Saved Today""";b'Blind Willie Johnson'
b'Pauvre Jean';b'Jacques Douai'
"b""Fruko's  Boogaloo""";b'Fruko Y Sus Tesos'
"b'Return Of The ""G'";b'OutKast'
b'Laundry & Dishes';b'Adrienne Pierce'
b'Estoy Contigo';b'Selena'
b'The Things That I Used To Do';b'Guitar Slim'
b'Face';b'Dave Rave_ Mark McCarron'
b'Vaya (Live At The Beacon Theatre)';b'Ray Barretto'
b'Life Of A Star';b'MIMS'
b'Los Conguitos';b'Mongo Santamaria'
b'Samba De Duas Notas';b'Luiz Bonfa'
b'Lontananza';b'Fruko Y Sus Tesos'
b'Halt mich';b'Herbstrock'
b'Is It A Myth?';"b""K'Naan"""
b'Long Day (Album Version)';b'Soul Asylum'
b'Lost';b'The Cure'
b'Melangt\xc3\xa4ras int\xc3\xa5g i Kallsta';b'Sven Scholander'
b'Still Caah Nicer Dan Yard';b'Shaggy'
"b""Quando io leggio... Son gli ebbri... O mio castel... Nell'argilla...""";b'Ram\xc3\xb3n Vargas'
b'Rhapsody In Blue';"b'Arthur Fiedler;Earl Wild;Pasquale Cardillo'"
b'Everybody Loves You';b'Helmet'
b'Castle Of My Dreams';b'Tex Williams'
b'The Long Goodbye';b'Miranda Lee Richards'
b'Que Devient Ton Poing Quand Tu Tends Les Doigts';b'Miossec'
b'Price Of The Fire';b'John Stewart'
b'I Only Want To Love You';b'Nicky B'
b'Stop It';b'The Frequency'
b'Life Is Wild';b'The Clash'
b'Es klappert die M\xc3\xbchle';b'Frederik'
b'O Mein Papa';b'Eddie Calvert'
"b""Ain't Goin' To Beg You For That Stuff""";b'The Hokum Boys'
"b""Ruff Ryder's Anthem (Guide Vocal)""";b'Karaoke (Made famous by DMX)'
b'Pretty Girl (Amended Version)';b'No Address'
b'Aqui Estoy';b'Mr. Grillo'
b'Pork Chop Sandwich';b'Hinge'
b'Estacao Primeira Da Mangueira_ Viva Do Samba';b'Samba Enredo'
b'Mefistofele/La luna immobile';"b'Mich\xc3\xa8le Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti'"
b'One of Us';b'Bottom Of The Hudson'
b'Break The Ice';b'Britney Spears'
b'Half Way Up The Stairs';b'Delroy Wilson'
"b""It's Bad For Me (Album Version)""";b'The Roches'
b'Untitled';b'Rhian Sheehan'
"b""I'm On The Run""";b'JennyAnyKind'
b'Sorry Feat. Rafaqat Ali Khan';b'Rishi Rich'
b'I Am';b'Devanic'
"b""If I Can't Have You""";b'Jackie Wilson'
b'Medley: Father_ I Adore You/More Precious Than Silver';b'Cadet'
b'Si Tu Me Dices Ven';b'Isabel Pantoja'
b'Xi Yang Wu Xian Hao';b'Eason Chan'
b'We Wanna Change Our Band Name';b'Sex Machine'
b'Soliloquy (2001 Digital Remaster)';b'Gordon MacRae'
b'Widescreen';b'Pinch'
b'The Devil Made Me Do Dat (LP Version)';b'Young-Holt Unlimited'
b'Dyna';b'Kanda Bongo Man'
b'La Bamba';b'The Tokens'
b'Largo';b'Angel Romero / The Academy of St. Martin in the Fields / Iona Brown'
b'Tarha Tinghi';b'Philippe Eidel'
b'Pichleh Janam Dee';b'XLNC'
b'Watermelon Man';b'Johnny Kidd And The Pirates'
b'Controlando El Area';b'Daddy Yankee / Bounty Killer'
b'Turn This Thing Around';b'El Presidente'
b'Boll Weevil';b'Blind Willie McTell'
b'Gwithian';b'Luke Vibert'
"b""EZ Cuz You're Beautiful (Album Version)""";b'Shifty'
b'Sitting In A Dim Caf\xc3\xa9';b'Conway Twitty'
b'Techno Cumbia';b'Selena'
b'Manila';b'Martin Denny'
b'Decide';b'Chelsea'
b'Temblando';b'Alex Ubago'
b'I Want You Back';b'The Plimsouls'
b'Heartburn';b'Alicia Keys'
b'Put Your Hand In The Hand';b'Rance Allen Group'
b'Woodcarver';b'Glen Campbell'
b'LDN (Warbox Original Cut Dub)';b'Lily Allen'
b'Artie In The Sky';b'Artie Fishel & The Promised Band'
"b""Through Bucky's Eyes""";b'Michael Gettel'
b'Sleepwalkers';b'Non Phixion'
b'Welcome';b'Les Bonapartes'
b'One Shine';b'The Roots'
b'The Big Rock (LP Version)';b'Maire Brennan'
"b""Don't Stop""";b'Flame'
"b""What's Your Damage?""";b'Test Icicles'
b'Stay With Me';b'Michal'
b'RECKLESS';b'This Is Hell'
b'Tender Lies';b'Beres Hammond'
"b""Brillantin' Brutal'""";b'Falco'
b'Living Dead';b'The Plasmatics'
b'Gib mir den Tod (Live)';b'Der Moderne Man'
b'Chao Wo';b'Miriam Yeung'
b'Sigui';b'Djelimady Tounkara'
b'Whispering Grass - Original';b'Dee Clark'
b'It Must Be Love (Live Acoustic Version)';b'Rickie Lee Jones'
b'Autobahn (Live)';b'Kraftwerk'
b'Frustration';b'Rocket From The Tombs'
b'Slash';b'Long John Hunter'
b'What It Do';b'J.R. Writer_ Jha Jha'
b'Midnight Rider';b'Buddy Miles'
b'Two Wars';b'This Or The Apocalypse'
b'Out Of The Danger Zone (Degarmo And Key Album Version)';b'DeGarmo & Key'
b'Miserere: XI. Cor Mundum';b'Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola'
b'Lillie Anne';b'Chalk Farm'
"b""Take Me To Paradise (Nicky Scanni's Garage Mix)""";b'Will To Will'
"b""Thrill Me (Atfc's Jackhammer Re-Rub)""";b'Junior Jack'
b'Sunday Morning (Sony Connect Set)';b'K-OS'
b'A Sound That Only You Can Hear';"b""K's Choice"""
"b""I'm A Believer""";b'Tyrone Taylor'
b'The Other Boleyn Girl - Opening Titles';b'Paul Cantelon'
b'Maiden Voyage (Rudy Van Gelder Edition) (2006 Digital Remaster)';b'Bobby Hutcherson'
b'Up On That Cloud';b'Blue Rodeo'
b'Gaita Gaitero';b'Rincon Morales'
b'Freeword';b'D.O.W.N.'
b'Man In A Suitcase';b'The Police'
b'Baltimore Oriole (2004 Digital Remaster)';b'George Harrison'
b'Columbia';b'Oasis'
"b""Baby's First Christmas""";b'Connie Francis'
b'Liar of Nastrond';b'Goatwhore'
b'Desperate Man Blues';b'Daniel Johnston'
b'Interlude (Album Version)';b'My Chemical Romance'
b'Satanic Majesty';b'PitchBlack'
b'Held Der Tastatur';b'Melanie And The Secret Army'
b'The Nightmare Begins';b'ZombieSuckers'
b'Open Up Your Mind (Guido Osorio Club Mix)';b'Eyes Cream'
b'Better Believe It Remix (feat. Bun B_ Trae_ Yo Gotti & Foxx)';b'Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx'
b'Ready For The Floor (Radio Edit)';b'Hot Chip'
b'Planetary Takeover';b'Snowgoons'
b'Bliss';b'The Dreamtree Project'
b'Spencer-Tracey';b'Danny Wilson'
b'Agrymonyzer (Matsingena Mix)';b'Joy Kitikonti'
b'Que paso';b'D.A.R.'
b'Just A Glance Away';b'Sam Baker'
b'You Make Me Feel So Good';b'Simon Harris'
b'Who Cares';b'Don Gibson'
b'Forever Until Sunday';b'Bruford'
b'Lust for life (recorded during the us tour in 1986)';b'Iggy Pop'
b'Humanity';b'The Berzerker'
b'Rosalita (Come Out Tonight)';b'Bruce Springsteen'
b'Tenemos Amigos';b'Dora The Explorer'
b'Lover';b'Spade Cooley'
b'Deep Inside';b'Converge'
b'Hear Me Now';b'Wet Wet Wet'
b'Gro\xc3\x9fraumbrand';b'ZENFU'
b'Thorns of Charon (Pt. 2) - Emerge from Hades';b'Astarte'
b'Yesterdays';b'Vince Guaraldi Trio'
b'To Pirame';b'Imiskoubria'
b'El Bipper';b'Los Traileros Del Norte'
"b""Joe Avery's Piece""";b'Harry Connick_ Jr'
b'Sonata I.X.1905: I. Preduycha (Jan\xc3\xa1cek)';b'Massimiliano Damerini'
b'How Insensitive';b'Charlie Byrd'
b'Shadrach (2009 Digital Remaster)';b'Beastie Boys'
b'A Love That Keeps On Giving (Silent Witness Album Version)';b'Jeff And Sheri Easter'
b'Halintamyym\xc3\xa4l\xc3\xa4n aamutoimet';b'Juice Leskinen'
b'I Saw Destruction';b'The Scare'
b'Monsoon';b'Jack Johnson'
b'Unconditionally (Soul and R&B)';b'Willie Clayton'
b'I Love It [Clubstar Remix]';b'Sneaky Sound System'
b'Are You Home';b'Singing Melody Feat. Robyn'
b'World Of The Video Game';b'Shinehead'
b'Arrivederci Roma';b'Sergio Franchi'
b'Mine Yuh Business';b'Johnny Osbourne'
b'No La Dejes Sola';b'Los Titanes'
b'Christelle Est Une Ordure';b'B\xc3\xa9nabar'
b'Punjabian Di Chale Glassi';b'Bally Sagoo'
b'Burlesque burglary';b'Cool cavemen'
b'Encore';b'Roni Size'
b'Prove Something (explicit album version)';b'Fat Joe'
b'Mystic River';b'Blue Rodeo'
b'My Mind Is Gone';b'3 Steps Ahead'
b'Romance';b'Whitney Cummings'
b'Bar Talk';b'Ed Calle'
b'Happy Cycling';b'Boards of Canada'
b'Urbania';b'Statues'
b'Double Jig: The Rolling Wave';b'Willie Clancy'
b'Cursed Again';b'MU330'
b'We Will Rock You';b'Nickelback'
b'Personal Tragedy';b'Ron Goodwin'
b'Fair Diana';b'Johnny Keating & All Stars'
b'Heiliges Feuer';b'A Challenge Of Honour'
b'Frontiers (LP Version)';b'Bela Fleck And The Flecktones'
b'Better Way Of Life';b'George Nooks'
b'For Me And My Gal';b'Ed Ames'
b'Freedom';b'Jah Cure'
"b""I'm Amazing""";"b""Keb' Mo'"""
b'Drummer Boy';b'The Clark Sisters'
b'Roman Empire';b'P.o.d'
b'Un Amor En El Olvido';b'Marisela'
b'Old Friends';b'Simon & Garfunkel'
b'Turn Around (LP Version)';b'Chris Rodriguez'
b'Another Year';"b""K's Choice"""
b'Aurora';b'NAZCA PERU'
b'Noches Arabes';b'Los Fabulosos Cadillacs'
b'Memphis In The Meantime';b'John Hiatt'
b'Hatesex (Reborn)';b'Hatesex'
b'Horrible';b'Jack Off Jill'
b'Circle Of Hands (For A Time Like This Album Version)';b'Sheila Walsh'
b'Hary Janos Suite : VI. A csaszari udvar bevonulasa (Entrance of the Emperor and his Court)';b'Neeme Jarvi'
"b""Ridin' High""";b'The Impressions'
b'Catch Me In The Morning (Album Version)';b'Doug Sahm Tex Mex Trip'
b'Birdies';b'Danny Elfman'
b'No Comprimise_ No Regrets';b'Hanoi Rocks'
b'Stand By Me (Freedom Band Album Version)';b'Bill & Gloria Gaither'
b'Tramonto Etnico';b'Daniela Dess\xc3\xac'
b'Peer Gynt - Incidental Music (2004 Digital Remaster): 4.   In the Hall of the Mountain King';b'Staatskapelle Dresden/Herbert Blomstedt'
b'Destroy 2000 Years Of Culture';b'Atari Teenage Riot'
b'A la Hora';b'Ocho y Media'
b'Evil Ways';b'Otis Spann'
b'Crack';b'RUN-DMC'
b'Missing';b'Nicola Fasano feat. Paula B.'
b'La Vida Eres';b'Orquesta Sublime'
b'When The Saints Go Marching In';b'Precious Bryant'
b'Baby I';b'Peter Spence'
b'Drown The Dog!';b'Elmer Bernstein'
b'Pata Pata';b'Vusi Mahlasela'
b'Atotonilco';b'Marimba Alma De Chiapas De Juan Palacios'
b'Out In The Street (Live In Cleveland_ Ohio)';b'UFO'
b'Charley_ My Boy';b'Eddie Cantor'
b'The Quality of Life';b'Charlie Peacock'
b'Humppa';b'Kapelle Herrenweide'
b'Player No More';b'Singing Melody'
b'Choral : Komm_ Heiliger Geist_ BuxWV 199 (Remasteris\xc3\xa9 En 2010)';b'Lionel Rogg'
b'Town Topic (Instrumental)';b'Casiotone For The Painfully Alone'
b'Waterfall';b'Jeff Wahl'
"b""It's So Hard To Stumble (When You're Down On Your Knees)""";b'Lou Reid & Carolina'
b'Goodnight Girl';b'Wet Wet Wet'
b'Print';b'Jacob Young'
b'Soon Come (2002 Digital Remaster)';b'Peter Tosh'
b'The Bubble';b'Tha Liks featuring King T'
b'Dios Bendiga';b'Andy & Lucas'
b'La Ley De La Vida';b'Fito Paez'
b'Ai De Jie Shi';b'Leo Ku'
b'Because - Part 1';b'Buddy Johnson'
"b""If I Had My Way I'd Tear This Building Down""";b'Blind Willie Johnson'
"b""An Afternoon On the Moon (Jet Jaguar's Remix)""";b'Rhian Sheehan'
b'The Dance at The Gym';b'The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra'
"b""Doin' It""";b'Riviera Regime'
b'The Education Of Jamie';b'The Family Stand'
b'Jokers and Thieves';b'Chris Vickery'
b'Shi Qu Ni';b'Elva Hsiao'
b'Awake (Album Version)';b'Onesidezero'
b'Maudits anglois';b'Alexis HK'
"b""Rainin' In My Heart""";b'The Fabulous Thunderbirds'
b'Wanna Be A Star';b'Kool Keith'
b'Luminous Bliss';b'Atman'
b'Boat Day At the Marina';b'Forensics'
b'La Luna Enamora - Original';b'Bobby Capo'
b'When Will I Be Loved';b'Sandy Posey'
b'Again';b'Radney Foster'
"b""Gangsta's Fairytale 2 (Explicit)""";b'Ice Cube'
b'Fanfare For Freedom';b'US Coast Guard Band'
b'Why We Thugs (edited version)';b'Ice Cube'
b'Are We Really Doing Your Will';b'The Winans'
b'Contessa Entellina';b'Stephan Micus'
b'Religion';b'Kathleen Madigan'
"b""Le Th\xc3\xa9\xc3\xa2tre / Bof L'Important C'Est D'Aimer""";b'Georges Delerue'
b'S.O.S.';b'A-Studio'
"b""Can't Hold Back""";b'Bellatrax feat. Tina Cousins'
b'Narrow Grave';b'Army of the Pharoahs'
b'Derek Taylor - Introduction';b'The Beatles'
b'Juguete';b'Cheo Feliciano'
b'I Put a Spell on You';"b""Screamin' Jay Hawkins"""
b'Lu Ren Jia';b'Justin'
b'Hide Thou Me';b'Oak Ridge Boys'
"b""C'est moi le mari""";b'Jean Gabin'
b'Blue Yodel No. 1(T For Texas)';b'Charlie McCoy'
b'I Promise My Heart';b'Ross'
b'Cordeiro De Nana';b'Jo\xc3\xa3o Gilberto / Gilberto Gil / Caetano Veloso'
b'Melody';b'Kerson'
b'Three Bells / Les 3 cloches';b'Leon Russel'
b'Maldito Amor Featuring Tito El Bambino (Version Urbana)';b'Andy Andy'
b'Rock Of Gibraltar';b'Nick Cave & The Bad Seeds'
b'Holly & The Ivy (Album Version)';b'Danny Wright'
b'No One';b'Streetwize'
b'O Come All Ye Faithful';b'Nando Lauria'
b'Subliminal mit Naturgeraeuschen';b'Kurt Tepperwein'
b'The Fortway';b'Dirty Harry'
b'I Will Turn Your Money Green (Tk. 1)';b'Furry Lewis'
"b""I Can't Wait 'Til Christmas (LP Version)""";b'Bryan White'
b'Guitarra Dimelo Tu';b'Alberto Cortez'
b'The Raggle Taggle Gypsy';b'The Chieftains'
b'Can You Dance With Me?';b'Andrew W.K.'
b'Out Of The Blue';b'Tommy James And The Shondells'
b'Shogun [with fade_ for special edition]';b'Trivium'
b'Quartier Latin';b'Bloomfield'
b'Wide Awake In A Dream';b'Coraleena Ellis'
b'Satin Doll';b'Terry Callier'
b'No Night In Zion - Original';b'Count Ossie'
b'Outro';b'Rakim'
"b""Buddy and Santa's Flight""";b'John Debney'
b'The Happy Organ';"b'Dave ""Baby"" Cortez'"
b'So In Love';b'Bescenta'
b'Hurry Hurry Baby (Dj Edit)';b'Fyah Blaze'
b'Jody';b'Jeff Beck Group'
b'Get Back';b'F4'
b'Improv #1';b'Gonzalo Rubalcaba'
b'Losing Weight Part 2';"b""Cam'Ron / Juelz Santana"""
b'Goofy Golf';b'Mack and Jamie'
b'Tudo E Ilusao (1997 Digital Remaster)';b'Clara Nunes'
b'Distant Voices';b'Atman'
b'Rain Please Go Away';b'The Del McCoury Band'
b'Star';b'Krystof'
b'Love Without Fear';b'Katie Armiger'
b'Kids In the Store';b'George Lopez'
b'Give Me Your Word';b'Frank Ifield'
b'Fingerprints';b'Minipop'
b'Track TAKE FIVE';b'Antonio Koudele'
b'I Only Have Eyes For You (Album Version)';b'John Stevens'
b'Jody';b'Eddie Turner'
b'Easier By Now';b'Jamie Richards'
b'(Wake Up) Time to Die';b'Lizzy Borden'
b'Where the Rats 3';b'DJ Slugo'
b'Spirit and Machine';b'Marcelo Radulovich'
b'Dept. Of Youth';b'Pretty Boy Floyd'
b'Turntable Terrorist';b'Sonic Subjunkies'
b'PDA';b'Backstreet Boys'
b'Porcelain Man';b'John Debney'
"b""Did You Ever Go Sailin'""";b'Isaacs'
b'Vollmond';b'In Extremo'
b'Moving Up';b'Gustavo Santaolalla'
b'Give Your Heart a Home';b'Don Francisco'
b'Tigers Fucking (Spoken Word) (Album Version)';b'Joe Rogan'
"b""Nobody's Perfect""";b'Mike And The Mechanics'
b'Hao Lai Hao Qu';b'Alex Fong'
b'Real McKoy Feat. Busy Signal';b'Mavado'
b'This Train (Munk Edit)';b'Who Made Who'
b'Knowledge Is King';b'Kool Moe Dee'
b'Piano Sonata No. 28 in A Op. 101 (1993 Digital Remaster): III.    Adagio_ ma non troppo';b'Solomon'
b'Decir Adios';b'Carlos Ponce'
b'I Remember';b'Patrick Lamb'
b'The Last Round';b'Amoral'
"b""You've Never Been Right - (Live In Boston_ MA 2008)""";b'Melvins'
b'When I Grow Up';b'Fever Ray'
b'Somos Gitanos';b'Gipsy Kings'
b'Luv';b'Stan'
b'Let Me Go Home Whiskey';b'Asleep At The Wheel'
b'Magdalaine';b'L.A. Guns'
b'Gaviota Traidora';b'Flor Silvestre'
b'Sweet & Dandy';b'Toots & The Maytals'
b'Better';b'Vivian'
b'Wichita Cathedral [live]';b'Butthole Surfers'
b'Piece Of My Heart';b'Janis Joplin'
b'Si Yo Tuviera';b'Los Brujos'
b'Merzwaltz';b'Atom'
b'Hot Night Downtown';b'Charlie Peacock'
b'No More Blues';b'Jimmy Wyble'
b'Ugly Like Me (Demo Version)';b'Die Symphony'
b'Tootie Blues';b'Paul Geremia'
b'II Allegro';b'Varios'
b'The Heretic Anthem (Live version) (Album Version)';b'Slipknot'
b'Insanity';b'S.U.P'
b'Mr. Bozack';b'EPMD'
b'All Too Human';b'The Flies'
b'Time Will Crawl (Extended Dance Mix)';b'David Bowie'
b'Use Of A Weapon (Album Version)';b'Between The Buried And Me'
b'Porn';b'Whitney Cummings'
b'Razamataz';b'Bruce BecVar'
b'Celebration';b'Vivian'
b'Gone But Not Forgotten';b'The Del McCoury Band'
"b""Why Don't You Spend The Night""";b'Ronnie Milsap'
b'Pushing Me Away (Album Version)';b'Linkin Park'
b'Thank You Mama';b'The Jackson Southernaires'
b'The Ultimate';b'The Roots'
b'In Place Of Love [edit]';b'Terminal 11 feat. b.b0Nd'
b'Wigue';b'Dobet Gnahor\xc3\xa9'
b'Sangre americana';b'Bacilos'
b'Hip Hug Her';b'Jimmy McGriff'
b'Sabina';b'Sam Fan Thomas'
"b""Grin'in In Ya Face""";b'Smidi Beats'
"b""I'm Going Around In Circles""";b'Jimmy Witherspoon'
b'Stranger In My Room';b'Year Long Disaster'
b'Are We Mindless?';b'Headhunter'
b'Of Myth And Men (Album Version)';b'Red I Flight'
b'Bubbles in My Beer';b'Bob Wills'
b'Playing the Role of God';b'Adrenaline'
b'Be With Me';b'Mindy McCready'
b'Special Someone';b'Geggy Tah'
"b""McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig)""";b'Seamus Egan'
b'Strange Kinda Feeling (Take 4)';b'Elmore James'
b'Knowledge Of Self (Evol Intent Remix)';b'BT'
b'Right Now';b'Korn'
b'Sex Will Sell';b'Faking David'
b'Black Betty';b'Pat Travers'
b'Jingle Bell Rock';b'Bobby Russell'
"b""Mulin' Around""";b'Sugarman Three'
b'Hook Of Holland';b'Eric Burdon'
b'U Never Nu How Good U Had It';b'Lisa Lisa & Cult Jam (featuring Full Force)'
b'Garden Of Eden';b'Donna The Buffalo'
b'Swinging Down the Lane';b'Gisele MacKenzie'
b'Chagall(OS)';b'Mei Chi Chiang'
b'No Bad Oral Sex / Dick Dessert';b'Monique Marvez'
b'Gone Dead On You Blues';b'Blind Lemon Jefferson'
b'Sea Of Heartbreak';b'Zombina & The Skeletons'
b'Obstacles in My Way';b'Walter Trout'
"b""Les chasseurs d'esclaves""";b'Gabriel Yared'
b'Ammunition';b'The Jane Shermans'
b'Got To Find My Little Woman';b'Blind Boy Fuller'
b'I Love This Town';b'Bon Jovi'
b'When The Sun Comes Out';b'Dancecore Allstars'
b'La Marca De Tus Labios';b'Sergio Dalma'
b'The Old Rugged Cross (Medley)  (Love To Tell The Story Album Version)';b'Andy Griffith'
b'Miserere: XII. Ne Projicias';b'Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola'
b'Face Drop';b'Sean Kingston'
b'You';b'Wonderland'
b'Hollow Dream';b'M.I.K.E.'
b'I Know Somethin (Bout You)';b'Alice In Chains'
b'Ego Trip by Nikki Giovanni';b'Blackalicious'
b'Jesus Hold My Hand (The Best of Homecoming - Volume 1 Version)';b'Bill & Gloria Gaither'
b'Lonely';b'Gyptian'
b'Dedicated To The One I Love';b'The Shirelles'
"b""That Blows My Mind (Slammin' and Way Out There!)""";b'The Gone Jackals'
b'Gun Thirsty';b'Bounty Killer'
b'Uptown';b'Camp Lo'
b'Walking In Dub';b'Burning Spear'
b'Hold me';b'Les Hou-Lops'
